date,client,platform,followers,reach,likes,comments,shares,saves,total_engagements,engagement_rate
2025-11-01,vlogger,instagram,4513028,1313205,35849,6145,5121,4099,51214,0.039
2025-11-02,vlogger,instagram,4487563,1247374,48285,8277,6897,5520,68979,0.0553
2025-11-03,vlogger,instagram,4525176,1303994,39249,6728,5607,4487,56071,0.043
2025-11-04,vlogger,instagram,4506182,1160072,48235,8268,6890,5515,68908,0.0594
2025-11-05,vlogger,instagram,4513326,1457105,60381,10351,8626,6902,86260,0.0592
2025-11-06,vlogger,instagram,4534593,511272,11953,2049,1707,1367,17076,0.0334
2025-11-08,vlogger,instagram,4503240,746737,34812,5967,4973,3980,49732,0.0666
2025-11-10,vlogger,instagram,4505801,1063826,47138,8080,6734,5388,67340,0.0633
2025-11-11,vlogger,instagram,4518874,858407,38456,6592,5493,4397,54938,0.064
2025-11-14,vlogger,instagram,4547023,1398584,40726,6981,5818,4656,58181,0.0416
2025-11-15,vlogger,instagram,4514267,1416785,75273,12903,10753,8604,107533,0.0759
2025-11-16,vlogger,instagram,4498423,1512361,37370,6406,5338,4272,53386,0.0353
2025-11-17,vlogger,instagram,4532862,932961,43363,7433,6194,4958,61948,0.0664
2025-11-18,vlogger,instagram,4548556,1578911,86982,14911,12426,9941,124260,0.0787
2025-11-20,vlogger,instagram,4561475,778881,18046,3093,2578,2063,25780,0.0331
2025-11-22,vlogger,instagram,4542856,1371297,30620,5249,4374,3501,43744,0.0319
2025-11-23,vlogger,instagram,4545594,923934,33695,5776,4813,3852,48136,0.0521
2025-11-24,vlogger,instagram,4569008,515077,22209,3807,3172,2540,31728,0.0616
2025-11-25,vlogger,instagram,4529729,603636,16351,2803,2336,1870,23360,0.0387
2025-11-28,vlogger,instagram,4556066,637709,23435,4017,3347,2680,33479,0.0525
2025-11-29,vlogger,instagram,4566024,1146404,49673,8515,7096,5678,70962,0.0619
2025-11-30,vlogger,instagram,4571604,1069364,29791,5107,4256,3406,42560,0.0398
2025-12-01,vlogger,instagram,4560500,748801,33493,5741,4784,3830,47848,0.0639
2025-12-02,vlogger,instagram,4569992,1000561,46995,8056,6713,5373,67137,0.0671
2025-12-03,vlogger,instagram,4537428,1417383,55958,9592,7994,6396,79940,0.0564
2025-12-06,vlogger,instagram,4568618,508778,12215,2094,1745,1397,17451,0.0343
2025-12-07,vlogger,instagram,4585923,597335,32614,5591,4659,3728,46592,0.078
2025-12-08,vlogger,instagram,4568224,648220,14383,2465,2054,1646,20548,0.0317
2025-12-11,vlogger,instagram,4588641,1414569,30002,5143,4286,3430,42861,0.0303
2025-12-12,vlogger,instagram,4596016,1525550,62364,10691,8909,7128,89092,0.0584
2025-12-13,vlogger,instagram,4587179,1303308,42878,7350,6125,4902,61255,0.047
2025-12-14,vlogger,instagram,4596281,1361301,74231,12725,10604,8485,106045,0.0779
2025-12-16,vlogger,instagram,4584720,710223,28039,4806,4005,3206,40056,0.0564
2025-12-17,vlogger,instagram,4597183,1481389,41893,7181,5984,4790,59848,0.0404
2025-12-18,vlogger,instagram,4610494,915539,35247,6042,5035,4030,50354,0.055
2025-12-19,vlogger,instagram,4606271,1515570,79566,13640,11366,9095,113667,0.075
2025-12-20,vlogger,instagram,4598033,1012512,49683,8517,7097,5680,70977,0.0701
2025-12-22,vlogger,instagram,4613307,1542776,66200,11348,9457,7567,94572,0.0613
2025-12-23,vlogger,instagram,4622128,639647,26193,4490,3741,2995,37419,0.0585
2025-12-24,vlogger,instagram,4585898,602998,23594,4044,3370,2699,33707,0.0559
2025-12-25,vlogger,instagram,4632361,548996,21097,3616,3013,2413,30139,0.0549
2025-12-27,vlogger,instagram,4615717,511963,20426,3501,2918,2336,29181,0.057
2025-12-29,vlogger,instagram,4630349,838546,41734,7154,5962,4770,59620,0.0711
2025-12-30,vlogger,instagram,4643098,963381,48149,8254,6878,5504,68785,0.0714
2025-12-31,vlogger,instagram,4609468,1539637,51623,8849,7374,5902,73748,0.0479
